date,product_id,sales_units,price,discount,stock_level,rating,is_sale_period,holiday,weather,ad_spend,initial_stock,daily_restock,warehouse_id
2026-05-14,Huda Beauty Rose Gold Remastered Eyeshadow,34,1006.65,5.83,296,3.7,1,0,Sunny,30734.72,914,50,W3
2026-05-14,Revlon Colorstay Liquid Eyeliner,45,3655.61,11.99,540,4.1,0,0,Sunny,8822.49,878,0,W3
2026-05-14,MAC Studio Fix Powder Plus Foundation,76,2612.0,9.66,294,3.8,1,0,Stormy,11017.26,583,0,W2
2026-05-14,Lakme Absolute Skin Natural Mousse,10,1106.47,6.62,318,3.7,0,0,Sunny,19973.13,511,0,W1
2026-05-14,Clinique Moisture Surge Hydrator,27,1109.91,5.07,741,4.1,1,0,Sunny,44543.61,768,200,W2
2026-05-15,Lakme Absolute Skin Natural Mousse,51,1636.8,0.43,410,4.2,0,1,Sunny,29043.95,930,100,W3
2026-05-15,Nykaa Matte Nail Enamel,54,4964.46,7.92,802,4.1,0,0,Snowy,43247.37,856,50,W1
2026-05-15,The Ordinary Niacinamide 10% + Zinc 1% Serum,62,3554.62,8.13,319,4.1,0,0,Sunny,32304.89,666,50,W1
2026-05-15,Revlon Colorstay Liquid Eyeliner,25,4172.04,7.56,531,4.8,0,0,Snowy,42187.84,757,0,W1
2026-05-15,Huda Beauty Rose Gold Remastered Eyeshadow,50,4038.39,15.65,840,3.7,1,1,Snowy,16291.94,898,100,W1
2026-05-15,Clinique Moisture Surge Hydrator,49,2032.84,3.53,308,4.2,0,0,Snowy,22374.62,896,100,W2
2026-05-15,Maybelline Superstay Matte Ink Lipstick,40,4930.93,13.51,745,5.0,0,0,Snowy,37449.02,785,200,W1
2026-05-15,Bobbi Brown Instant Full Cover Concealer,21,3238.07,20.97,703,3.7,0,0,Sunny,48660.08,724,0,W1
2026-05-15,L'Oreal Paris Voluminous Mascara,54,964.22,10.82,175,4.7,0,0,Sunny,44834.95,837,100,W3
2026-05-16,The Ordinary Niacinamide 10% + Zinc 1% Serum,55,1078.41,3.3,497,3.6,0,0,Stormy,25654.28,977,50,W1
2026-05-16,Huda Beauty Rose Gold Remastered Eyeshadow,54,627.1,10.38,575,3.9,0,0,Snowy,16239.98,995,0,W2
2026-05-16,Clinique Moisture Surge Hydrator,19,4302.76,9.73,259,4.8,0,0,Snowy,13793.25,544,50,W1
2026-05-16,Lakme Absolute Skin Natural Mousse,53,4174.4,7.24,461,3.9,1,0,Rainy,19938.78,530,50,W3
2026-05-16,L'Oreal Paris Voluminous Mascara,50,4504.02,7.48,232,3.9,0,1,Sunny,10694.73,753,0,W2
2026-05-17,Nykaa Matte Nail Enamel,57,4849.1,3.43,802,3.5,1,0,Sunny,25013.82,984,0,W3
2026-05-17,Revlon Colorstay Liquid Eyeliner,28,1782.9,21.41,313,4.4,0,0,Rainy,21571.93,631,0,W3
2026-05-17,Lakme Absolute Skin Natural Mousse,35,4606.93,17.55,372,4.3,0,0,Sunny,27570.99,999,200,W1
2026-05-17,Clinique Moisture Surge Hydrator,67,4683.19,23.07,358,4.2,0,0,Sunny,49090.57,938,100,W2
2026-05-17,Bobbi Brown Instant Full Cover Concealer,33,1524.66,6.7,490,3.8,0,0,Rainy,16737.32,749,50,W3
2026-05-17,L'Oreal Paris Voluminous Mascara,53,1569.7,16.83,1073,3.6,0,0,Sunny,11032.66,1126,0,W2
2026-05-18,Maybelline Superstay Matte Ink Lipstick,52,3727.98,8.46,542,5.0,0,0,Sunny,13674.6,960,50,W2
2026-05-18,The Ordinary Niacinamide 10% + Zinc 1% Serum,40,4147.41,26.87,317,3.8,0,0,Sunny,23385.7,766,0,W1
2026-05-18,L'Oreal Paris Voluminous Mascara,78,542.27,9.95,492,4.4,0,0,Rainy,8462.21,849,50,W1
2026-05-18,Revlon Colorstay Liquid Eyeliner,77,3416.22,1.13,767,3.7,0,0,Rainy,21029.0,844,50,W1
2026-05-18,Nykaa Matte Nail Enamel,16,2675.8,11.48,385,4.2,0,0,Snowy,26527.04,663,200,W1
2026-05-18,MAC Studio Fix Powder Plus Foundation,29,2789.92,29.91,416,4.4,1,0,Sunny,47395.87,663,0,W2
2026-05-19,The Ordinary Niacinamide 10% + Zinc 1% Serum,96,3386.19,15.46,588,3.8,0,0,Rainy,24833.39,684,0,W2
2026-05-19,Lakme Absolute Skin Natural Mousse,30,2445.35,22.49,382,4.6,0,0,Snowy,42302.44,837,0,W2
2026-05-19,Bobbi Brown Instant Full Cover Concealer,18,3959.05,8.71,323,3.8,1,0,Sunny,25227.69,509,50,W1
2026-05-19,Huda Beauty Rose Gold Remastered Eyeshadow,76,4634.11,11.52,638,3.8,0,1,Stormy,10945.93,714,50,W1
2026-05-19,Maybelline Superstay Matte Ink Lipstick,73,3929.87,1.64,411,3.7,0,0,Sunny,34881.97,710,100,W2
2026-05-19,Nykaa Matte Nail Enamel,52,4924.54,21.73,679,4.8,1,0,Sunny,18391.74,974,100,W3
2026-05-19,L'Oreal Paris Voluminous Mascara,80,4160.42,19.71,444,4.2,0,0,Sunny,24176.96,869,50,W1
2026-05-20,Maybelline Superstay Matte Ink Lipstick,52,3546.75,28.62,104,4.8,0,0,Sunny,46266.59,614,0,W2
2026-05-20,Clinique Moisture Surge Hydrator,73,2148.43,20.46,669,4.5,0,0,Sunny,31140.35,870,50,W1
2026-05-20,L'Oreal Paris Voluminous Mascara,38,2411.27,10.87,212,3.6,0,0,Snowy,44472.1,768,0,W2
2026-05-20,Huda Beauty Rose Gold Remastered Eyeshadow,58,1109.32,20.17,49,4.6,0,0,Rainy,31994.92,642,50,W3
2026-05-20,Lakme Absolute Skin Natural Mousse,37,800.28,20.8,666,4.8,1,0,Rainy,29159.47,800,0,W3
2026-05-20,Bobbi Brown Instant Full Cover Concealer,24,3416.19,15.16,449,5.0,0,0,Sunny,33860.78,675,50,W3
2026-05-21,Huda Beauty Rose Gold Remastered Eyeshadow,64,2774.8,13.48,522,4.0,1,0,Sunny,48209.44,723,0,W2
2026-05-21,Maybelline Superstay Matte Ink Lipstick,27,942.56,0.46,919,4.9,0,1,Rainy,16372.79,946,50,W3
2026-05-21,L'Oreal Paris Voluminous Mascara,101,1750.84,18.64,773,4.6,0,0,Sunny,45175.01,874,0,W3
2026-05-21,MAC Studio Fix Powder Plus Foundation,22,890.01,0.74,410,4.1,0,0,Snowy,24759.02,643,0,W2
2026-05-21,Clinique Moisture Surge Hydrator,57,2336.05,19.86,547,3.8,0,1,Sunny,8158.61,722,50,W3
2026-05-22,Revlon Colorstay Liquid Eyeliner,50,4430.05,28.79,824,3.9,1,0,Stormy,15040.79,874,50,W3
2026-05-22,Nykaa Matte Nail Enamel,23,4564.64,28.95,363,4.1,0,0,Sunny,34850.02,705,50,W2
2026-05-22,Clinique Moisture Surge Hydrator,10,3949.94,27.59,181,4.4,0,0,Sunny,36797.35,838,0,W2
2026-05-22,Huda Beauty Rose Gold Remastered Eyeshadow,43,3599.26,20.64,534,4.0,0,0,Snowy,46560.82,747,50,W2
2026-05-22,Lakme Absolute Skin Natural Mousse,36,3926.44,13.53,626,3.6,0,0,Rainy,47452.64,791,50,W1
2026-05-22,Maybelline Superstay Matte Ink Lipstick,13,834.38,16.07,318,4.1,0,0,Sunny,42070.02,946,0,W3
2026-05-23,Clinique Moisture Surge Hydrator,28,4408.94,0.24,855,4.5,1,0,Sunny,47179.26,987,100,W3
2026-05-23,The Ordinary Niacinamide 10% + Zinc 1% Serum,29,1202.91,6.02,652,4.8,0,0,Snowy,17373.45,681,100,W2
2026-05-23,Nykaa Matte Nail Enamel,65,881.29,5.51,654,4.2,0,0,Snowy,7452.61,862,0,W2
2026-05-23,Revlon Colorstay Liquid Eyeliner,59,1272.37,21.91,297,4.0,0,0,Rainy,28053.68,623,100,W3
2026-05-23,Huda Beauty Rose Gold Remastered Eyeshadow,25,1974.46,9.43,397,3.6,0,0,Sunny,23561.0,542,100,W2
2026-05-23,Maybelline Superstay Matte Ink Lipstick,46,1163.45,9.67,210,3.6,0,0,Sunny,19720.59,590,50,W2
2026-05-23,MAC Studio Fix Powder Plus Foundation,55,1985.02,0.11,415,3.6,0,0,Rainy,18916.94,849,0,W3
2026-05-23,L'Oreal Paris Voluminous Mascara,39,2162.47,13.16,446,4.5,1,0,Snowy,32800.28,667,50,W3
2026-05-24,Lakme Absolute Skin Natural Mousse,46,3686.48,11.69,384,4.1,0,0,Rainy,37768.06,587,0,W3
2026-05-24,The Ordinary Niacinamide 10% + Zinc 1% Serum,0,1898.47,29.6,275,4.5,1,0,Snowy,20021.17,591,0,W2
2026-05-24,MAC Studio Fix Powder Plus Foundation,63,1131.97,21.73,694,3.6,0,0,Rainy,32573.62,757,50,W2
2026-05-24,Clinique Moisture Surge Hydrator,38,3159.08,20.38,941,4.9,0,0,Sunny,14110.58,979,0,W2
2026-05-24,Maybelline Superstay Matte Ink Lipstick,90,938.06,0.97,577,4.5,0,0,Sunny,39730.31,959,50,W3
2026-05-24,L'Oreal Paris Voluminous Mascara,91,4621.11,27.69,539,4.0,0,0,Sunny,33666.17,660,0,W3
2026-05-24,Nykaa Matte Nail Enamel,68,2768.71,1.31,44,3.7,0,0,Sunny,35983.05,599,50,W1
2026-05-25,Nykaa Matte Nail Enamel,61,4218.48,25.16,585,4.5,0,0,Stormy,20902.15,989,0,W2
2026-05-25,Lakme Absolute Skin Natural Mousse,60,3201.02,21.33,592,5.0,0,0,Stormy,39948.31,930,100,W3
2026-05-25,Bobbi Brown Instant Full Cover Concealer,32,3141.88,4.51,851,3.8,0,0,Rainy,6187.16,883,0,W3
2026-05-25,MAC Studio Fix Powder Plus Foundation,41,4628.68,13.49,608,4.3,0,0,Sunny,41071.56,928,0,W3
2026-05-25,Huda Beauty Rose Gold Remastered Eyeshadow,39,1740.4,29.56,863,4.3,0,0,Sunny,7150.89,902,50,W2
2026-05-25,The Ordinary Niacinamide 10% + Zinc 1% Serum,77,3014.73,4.33,490,4.0,0,0,Sunny,17988.08,615,0,W2
2026-05-25,Revlon Colorstay Liquid Eyeliner,40,2930.19,0.91,465,4.6,1,1,Rainy,20199.39,961,200,W2
2026-05-26,L'Oreal Paris Voluminous Mascara,53,2067.54,7.38,339,3.7,1,1,Sunny,28556.73,604,0,W3
2026-05-26,MAC Studio Fix Powder Plus Foundation,45,1733.52,28.35,263,4.1,0,1,Sunny,49847.45,614,50,W1
2026-05-26,Nykaa Matte Nail Enamel,56,1962.21,6.46,496,5.0,0,0,Stormy,45093.8,867,0,W1
2026-05-26,Lakme Absolute Skin Natural Mousse,34,4209.25,18.61,278,4.7,0,1,Sunny,48325.35,759,100,W3
2026-05-26,Revlon Colorstay Liquid Eyeliner,50,2173.58,26.24,561,3.8,0,0,Sunny,13167.78,611,100,W1
2026-05-26,Huda Beauty Rose Gold Remastered Eyeshadow,41,816.72,17.38,427,4.8,0,0,Snowy,44881.8,554,0,W2
2026-05-26,Maybelline Superstay Matte Ink Lipstick,67,4946.57,26.72,811,4.6,1,0,Snowy,29205.5,878,50,W2
2026-05-27,MAC Studio Fix Powder Plus Foundation,59,4280.14,11.2,613,4.2,0,0,Sunny,33324.59,967,200,W2
2026-05-27,Revlon Colorstay Liquid Eyeliner,89,2652.46,12.62,926,4.5,0,0,Sunny,35834.86,1015,0,W1
2026-05-27,L'Oreal Paris Voluminous Mascara,42,2115.26,9.23,430,4.3,0,0,Rainy,39454.65,589,50,W3
2026-05-27,Nykaa Matte Nail Enamel,56,2817.82,23.45,895,4.0,0,0,Sunny,48429.55,951,0,W1
2026-05-27,Huda Beauty Rose Gold Remastered Eyeshadow,33,3864.89,13.25,552,4.6,0,0,Sunny,40600.96,682,100,W2
2026-05-27,The Ordinary Niacinamide 10% + Zinc 1% Serum,54,3117.23,11.44,910,4.7,0,0,Sunny,35792.61,964,100,W1
2026-05-27,Clinique Moisture Surge Hydrator,52,536.08,28.82,530,3.9,1,0,Rainy,43444.22,816,0,W2
2026-05-27,Maybelline Superstay Matte Ink Lipstick,25,1853.88,6.0,610,4.3,0,0,Sunny,12391.3,635,50,W1
2026-05-27,Lakme Absolute Skin Natural Mousse,38,1313.3,21.14,283,3.5,0,0,Sunny,17016.71,715,50,W3
2026-05-28,Clinique Moisture Surge Hydrator,47,3616.46,20.71,322,3.8,0,0,Sunny,44084.92,656,200,W3
2026-05-28,MAC Studio Fix Powder Plus Foundation,27,3433.54,27.04,332,5.0,1,0,Sunny,30951.82,953,50,W2
2026-05-28,Nykaa Matte Nail Enamel,47,3769.37,26.7,562,4.1,0,0,Sunny,43312.93,720,50,W2
2026-05-28,The Ordinary Niacinamide 10% + Zinc 1% Serum,75,4498.86,1.41,466,4.7,0,0,Snowy,49793.22,736,50,W1
2026-05-28,Maybelline Superstay Matte Ink Lipstick,69,4927.19,8.56,126,4.2,0,1,Rainy,45574.49,504,50,W3
2026-05-28,Bobbi Brown Instant Full Cover Concealer,80,1358.88,15.27,600,4.7,0,0,Rainy,47030.2,680,0,W2
2026-05-29,Maybelline Superstay Matte Ink Lipstick,69,4242.93,16.42,334,4.1,0,0,Sunny,45016.35,976,50,W2
2026-05-29,Lakme Absolute Skin Natural Mousse,50,3748.29,12.53,671,4.7,1,0,Snowy,22896.8,893,0,W1
2026-05-29,Revlon Colorstay Liquid Eyeliner,54,2034.76,15.25,697,3.9,0,0,Rainy,21406.52,818,200,W2
2026-05-29,Clinique Moisture Surge Hydrator,40,1525.22,22.16,555,3.7,0,0,Sunny,10994.24,814,0,W2
2026-05-29,MAC Studio Fix Powder Plus Foundation,29,3855.63,7.68,387,4.6,1,0,Stormy,44092.06,648,50,W3
2026-05-29,Nykaa Matte Nail Enamel,60,658.6,17.86,663,4.7,0,1,Sunny,17415.61,723,50,W1
2026-05-30,Revlon Colorstay Liquid Eyeliner,79,3153.05,0.26,507,4.5,0,0,Sunny,31115.92,904,0,W1
2026-05-30,L'Oreal Paris Voluminous Mascara,85,1773.74,12.67,745,4.7,0,0,Sunny,7392.23,884,0,W3
2026-05-30,MAC Studio Fix Powder Plus Foundation,55,1513.38,18.58,655,3.7,0,1,Sunny,47274.82,710,200,W1
2026-05-30,Lakme Absolute Skin Natural Mousse,44,1381.26,5.08,418,4.2,1,0,Sunny,35434.77,821,0,W1
2026-05-30,Nykaa Matte Nail Enamel,3,3591.16,14.1,690,4.4,0,0,Snowy,27294.05,750,50,W2
2026-05-30,Bobbi Brown Instant Full Cover Concealer,31,3173.9,24.2,381,4.0,0,0,Sunny,10078.32,616,50,W3
2026-05-30,Clinique Moisture Surge Hydrator,57,3492.65,12.32,608,4.9,0,0,Sunny,49918.64,887,0,W1
2026-05-30,Maybelline Superstay Matte Ink Lipstick,29,596.77,13.19,588,3.8,0,0,Sunny,41085.13,617,0,W1
2026-05-30,Huda Beauty Rose Gold Remastered Eyeshadow,95,1985.38,29.15,564,4.7,0,0,Sunny,47347.56,659,0,W3
2026-05-31,The Ordinary Niacinamide 10% + Zinc 1% Serum,51,4460.87,29.21,304,4.8,0,0,Snowy,17603.26,782,100,W1
2026-05-31,MAC Studio Fix Powder Plus Foundation,66,3533.87,16.02,698,3.8,0,0,Snowy,42873.06,992,50,W3
2026-05-31,Huda Beauty Rose Gold Remastered Eyeshadow,41,4998.7,18.16,383,4.3,0,0,Sunny,19174.69,923,0,W2
2026-05-31,Revlon Colorstay Liquid Eyeliner,53,4096.84,5.26,331,3.9,0,0,Sunny,23544.85,558,50,W1
2026-05-31,Clinique Moisture Surge Hydrator,53,1079.0,12.24,282,3.6,0,0,Sunny,23206.76,953,50,W1
2026-05-31,Nykaa Matte Nail Enamel,31,2073.43,25.54,434,4.5,0,0,Sunny,47668.79,588,0,W2
2026-05-31,Lakme Absolute Skin Natural Mousse,37,2865.33,21.85,583,4.5,0,0,Snowy,26100.0,620,0,W3
2026-06-01,L'Oreal Paris Voluminous Mascara,46,1506.31,9.35,268,4.2,0,0,Snowy,39036.09,864,0,W2
2026-06-01,MAC Studio Fix Powder Plus Foundation,20,4757.46,7.34,235,3.9,0,0,Sunny,11025.58,669,50,W3
2026-06-01,Maybelline Superstay Matte Ink Lipstick,51,705.6,14.66,552,4.0,0,0,Snowy,15122.0,704,50,W2
2026-06-01,The Ordinary Niacinamide 10% + Zinc 1% Serum,55,3789.46,15.7,333,4.2,1,0,Sunny,7613.2,700,0,W2
2026-06-01,Bobbi Brown Instant Full Cover Concealer,25,606.2,27.48,98,4.1,0,0,Snowy,37886.68,583,100,W2
2026-06-01,Lakme Absolute Skin Natural Mousse,53,2745.22,11.98,610,4.9,0,1,Sunny,46129.95,736,50,W3
2026-06-01,Clinique Moisture Surge Hydrator,63,4340.09,25.72,425,3.5,0,0,Stormy,24392.68,559,50,W2
2026-06-01,Huda Beauty Rose Gold Remastered Eyeshadow,72,4278.91,13.37,669,4.3,0,0,Stormy,7937.97,741,200,W1
2026-06-02,L'Oreal Paris Voluminous Mascara,66,2302.12,10.65,552,4.7,1,0,Sunny,25935.92,618,50,W1
2026-06-02,Lakme Absolute Skin Natural Mousse,56,979.17,12.77,0,3.8,1,0,Sunny,14287.31,940,50,W2
2026-06-02,Nykaa Matte Nail Enamel,49,4625.37,1.99,676,4.3,1,0,Rainy,25643.85,725,50,W2
2026-06-02,Maybelline Superstay Matte Ink Lipstick,31,2291.53,28.97,686,3.8,0,0,Sunny,5747.8,717,0,W3
2026-06-02,Clinique Moisture Surge Hydrator,46,4997.42,8.92,736,4.9,0,0,Rainy,39007.53,982,0,W3
2026-06-02,Revlon Colorstay Liquid Eyeliner,44,4609.77,24.49,534,4.3,0,0,Snowy,42055.3,578,0,W1
2026-06-02,The Ordinary Niacinamide 10% + Zinc 1% Serum,67,4458.27,7.46,485,4.4,0,0,Sunny,24059.63,679,0,W3
2026-06-02,Huda Beauty Rose Gold Remastered Eyeshadow,80,3570.49,5.62,493,4.4,0,0,Snowy,47551.11,946,0,W2
2026-06-02,MAC Studio Fix Powder Plus Foundation,51,2164.23,21.96,679,4.6,0,0,Sunny,21697.06,746,50,W2
2026-06-03,The Ordinary Niacinamide 10% + Zinc 1% Serum,69,4546.62,1.43,458,3.7,0,0,Sunny,8882.74,527,50,W1
2026-06-03,Clinique Moisture Surge Hydrator,36,845.49,9.06,245,3.9,0,0,Stormy,44472.09,766,0,W2
2026-06-03,Lakme Absolute Skin Natural Mousse,77,4136.8,3.0,104,4.4,1,0,Sunny,23608.21,628,50,W2
2026-06-03,Bobbi Brown Instant Full Cover Concealer,87,2309.01,2.14,629,4.6,0,1,Sunny,6872.39,716,50,W2
2026-06-03,MAC Studio Fix Powder Plus Foundation,20,4608.34,22.61,596,3.5,0,0,Rainy,27226.06,616,0,W1
2026-06-03,Maybelline Superstay Matte Ink Lipstick,25,2953.0,12.75,461,3.7,0,0,Sunny,20811.22,718,0,W3
2026-06-04,The Ordinary Niacinamide 10% + Zinc 1% Serum,11,4137.47,12.55,642,4.9,1,0,Sunny,29127.96,684,100,W1
2026-06-04,Huda Beauty Rose Gold Remastered Eyeshadow,45,2656.95,2.62,603,4.9,0,0,Snowy,43105.14,682,50,W1
2026-06-04,Clinique Moisture Surge Hydrator,63,4410.62,0.13,630,3.6,0,0,Stormy,20522.29,693,0,W1
2026-06-04,Nykaa Matte Nail Enamel,58,944.01,26.85,236,4.2,0,0,Sunny,26703.14,774,100,W2
2026-06-04,Lakme Absolute Skin Natural Mousse,72,2023.25,1.54,240,3.9,0,0,Sunny,46660.36,850,50,W3
2026-06-05,Lakme Absolute Skin Natural Mousse,39,4152.42,22.41,588,4.5,0,0,Sunny,18436.63,627,0,W3
2026-06-05,Bobbi Brown Instant Full Cover Concealer,19,4372.24,11.46,706,4.2,0,0,Snowy,31610.82,745,0,W3
2026-06-05,Clinique Moisture Surge Hydrator,77,4674.93,3.46,541,3.7,0,0,Sunny,28846.06,807,0,W1
2026-06-05,Huda Beauty Rose Gold Remastered Eyeshadow,74,1531.87,29.69,491,4.8,0,0,Snowy,5505.77,910,0,W2
2026-06-05,L'Oreal Paris Voluminous Mascara,13,3935.55,10.63,313,4.7,0,1,Snowy,31772.25,860,0,W3
2026-06-06,L'Oreal Paris Voluminous Mascara,48,1953.18,18.6,658,4.6,0,0,Sunny,8576.69,821,50,W3
2026-06-06,Clinique Moisture Surge Hydrator,6,3131.67,14.92,688,4.7,1,0,Snowy,15605.17,694,0,W1
2026-06-06,Revlon Colorstay Liquid Eyeliner,69,2389.91,24.67,822,4.9,1,0,Rainy,8086.2,903,0,W2
2026-06-06,Nykaa Matte Nail Enamel,69,3885.74,19.09,443,3.7,0,0,Sunny,40288.56,549,0,W2
2026-06-06,Bobbi Brown Instant Full Cover Concealer,58,4159.98,20.35,527,3.5,0,1,Rainy,40140.04,736,200,W3
2026-06-06,The Ordinary Niacinamide 10% + Zinc 1% Serum,45,1844.54,27.84,370,4.6,0,0,Rainy,43943.54,694,0,W3
2026-06-07,Clinique Moisture Surge Hydrator,30,2156.76,27.77,392,4.6,0,0,Sunny,13286.73,677,0,W3
2026-06-07,MAC Studio Fix Powder Plus Foundation,27,3047.61,6.37,403,4.7,0,0,Sunny,38503.08,604,0,W1
2026-06-07,L'Oreal Paris Voluminous Mascara,52,2396.88,17.67,796,4.4,1,0,Stormy,31011.93,936,50,W3
2026-06-07,Bobbi Brown Instant Full Cover Concealer,44,565.83,11.65,337,3.6,0,0,Snowy,22905.51,793,100,W3
2026-06-07,Nykaa Matte Nail Enamel,79,1574.5,13.32,419,4.2,0,0,Sunny,21139.41,944,0,W3
2026-06-08,Lakme Absolute Skin Natural Mousse,39,3310.33,17.93,465,4.9,1,0,Rainy,40973.69,727,0,W1
2026-06-08,Revlon Colorstay Liquid Eyeliner,35,1352.09,28.37,946,3.7,1,0,Rainy,24364.38,981,0,W2
2026-06-08,The Ordinary Niacinamide 10% + Zinc 1% Serum,43,3185.9,29.16,283,3.6,1,0,Rainy,41475.93,842,50,W3
2026-06-08,Maybelline Superstay Matte Ink Lipstick,61,1981.36,3.83,459,4.5,0,0,Snowy,8179.44,748,0,W1
2026-06-08,Nykaa Matte Nail Enamel,33,1740.95,1.84,527,4.0,1,0,Stormy,13213.89,561,50,W3
2026-06-09,The Ordinary Niacinamide 10% + Zinc 1% Serum,44,2165.95,22.26,685,4.3,1,0,Sunny,41711.7,771,50,W1
2026-06-09,MAC Studio Fix Powder Plus Foundation,8,1623.41,27.02,597,4.9,0,0,Sunny,35161.71,849,50,W3
2026-06-09,L'Oreal Paris Voluminous Mascara,19,4231.11,25.64,639,4.8,0,0,Snowy,46171.65,969,0,W3
2026-06-09,Lakme Absolute Skin Natural Mousse,14,3716.39,7.22,818,4.5,0,1,Rainy,44907.69,928,0,W2
2026-06-09,Clinique Moisture Surge Hydrator,53,2593.67,1.85,837,3.9,0,0,Sunny,17464.56,890,50,W1
2026-06-09,Maybelline Superstay Matte Ink Lipstick,42,1341.08,10.81,737,4.8,0,0,Sunny,12401.43,779,0,W3
2026-06-09,Huda Beauty Rose Gold Remastered Eyeshadow,50,646.91,3.81,505,4.8,0,0,Snowy,35734.65,591,100,W1
2026-06-10,Maybelline Superstay Matte Ink Lipstick,60,2961.05,22.69,353,3.5,0,0,Sunny,35900.3,622,0,W3
2026-06-10,Revlon Colorstay Liquid Eyeliner,37,2198.21,18.51,582,4.4,0,0,Snowy,30434.83,833,50,W3
2026-06-10,L'Oreal Paris Voluminous Mascara,18,826.02,26.34,719,4.9,0,1,Stormy,33356.93,770,100,W3
2026-06-10,Clinique Moisture Surge Hydrator,12,1026.46,23.35,280,4.8,1,0,Snowy,22168.01,602,0,W1
2026-06-10,Nykaa Matte Nail Enamel,69,3861.19,6.9,706,4.9,0,0,Sunny,23874.41,994,0,W1
2026-06-10,Bobbi Brown Instant Full Cover Concealer,55,1380.03,25.68,369,3.8,0,0,Sunny,9003.19,664,0,W1
2026-06-10,The Ordinary Niacinamide 10% + Zinc 1% Serum,21,696.04,8.3,631,3.6,0,0,Rainy,46583.41,823,50,W3
2026-06-11,Huda Beauty Rose Gold Remastered Eyeshadow,74,1852.63,25.44,703,4.1,0,0,Rainy,5744.24,777,200,W1
2026-06-11,Clinique Moisture Surge Hydrator,44,3332.53,23.12,385,3.7,0,0,Snowy,21987.7,786,0,W2
2026-06-11,L'Oreal Paris Voluminous Mascara,63,1503.58,15.73,321,4.3,0,0,Rainy,36069.64,683,0,W2
2026-06-11,MAC Studio Fix Powder Plus Foundation,11,2317.78,18.09,592,4.7,0,0,Sunny,29186.48,671,100,W1
2026-06-11,Lakme Absolute Skin Natural Mousse,17,2429.72,19.18,461,3.6,0,0,Sunny,6476.28,704,50,W3
2026-06-11,Revlon Colorstay Liquid Eyeliner,33,3261.13,15.87,542,3.8,1,0,Sunny,27719.92,994,0,W1
2026-06-12,Lakme Absolute Skin Natural Mousse,1,4412.92,12.41,809,4.5,0,0,Stormy,19542.2,841,100,W3
2026-06-12,Bobbi Brown Instant Full Cover Concealer,41,3787.91,29.07,382,4.0,0,0,Rainy,43758.2,674,0,W2
2026-06-12,Huda Beauty Rose Gold Remastered Eyeshadow,57,3830.85,7.48,457,3.5,0,0,Stormy,43791.97,768,100,W3
2026-06-12,The Ordinary Niacinamide 10% + Zinc 1% Serum,50,3990.28,5.15,527,4.4,0,0,Rainy,26179.1,605,0,W1
2026-06-12,Maybelline Superstay Matte Ink Lipstick,57,2655.81,19.69,745,3.9,0,0,Rainy,33691.39,802,0,W2
2026-06-12,Revlon Colorstay Liquid Eyeliner,58,1283.15,7.8,286,4.8,1,0,Rainy,47706.47,672,50,W2
2026-06-12,Nykaa Matte Nail Enamel,15,3899.35,6.4,316,5.0,0,0,Snowy,21843.89,520,200,W1
2026-06-13,The Ordinary Niacinamide 10% + Zinc 1% Serum,50,4375.19,7.84,917,3.7,1,0,Sunny,24669.78,967,0,W3
2026-06-13,Huda Beauty Rose Gold Remastered Eyeshadow,90,2517.51,20.08,834,4.9,1,0,Sunny,11232.23,924,0,W2
2026-06-13,Lakme Absolute Skin Natural Mousse,4,4151.29,11.65,813,4.7,1,0,Snowy,23470.98,817,200,W3
2026-06-13,Revlon Colorstay Liquid Eyeliner,17,789.81,14.44,699,4.4,0,0,Snowy,22519.2,931,0,W3
2026-06-13,Bobbi Brown Instant Full Cover Concealer,51,3704.98,2.47,508,4.8,0,0,Stormy,40669.95,607,50,W1
2026-06-14,Nykaa Matte Nail Enamel,58,995.58,7.43,671,3.5,0,0,Sunny,32271.62,832,0,W1
2026-06-14,Revlon Colorstay Liquid Eyeliner,64,3634.41,26.14,216,3.6,0,0,Sunny,28680.28,742,0,W3
2026-06-14,L'Oreal Paris Voluminous Mascara,82,4601.96,16.03,415,4.8,0,0,Sunny,38949.32,710,50,W1
2026-06-14,Maybelline Superstay Matte Ink Lipstick,129,620.86,3.56,337,3.9,0,0,Snowy,37216.47,585,200,W1
2026-06-14,Lakme Absolute Skin Natural Mousse,16,1178.54,24.96,401,4.7,0,0,Snowy,41849.48,578,50,W2
2026-06-14,The Ordinary Niacinamide 10% + Zinc 1% Serum,46,2645.41,5.33,227,3.8,0,0,Sunny,13262.54,608,0,W2
2026-06-14,Bobbi Brown Instant Full Cover Concealer,44,4356.6,23.28,376,4.0,0,0,Stormy,14314.42,935,100,W3
2026-06-15,Clinique Moisture Surge Hydrator,42,3590.74,12.69,229,4.6,0,0,Stormy,17069.68,937,100,W1
2026-06-15,Lakme Absolute Skin Natural Mousse,36,3118.86,19.1,657,4.6,0,0,Sunny,33287.32,815,0,W1
2026-06-15,Revlon Colorstay Liquid Eyeliner,36,3015.28,17.36,590,4.7,0,0,Rainy,42241.09,646,0,W3
2026-06-15,The Ordinary Niacinamide 10% + Zinc 1% Serum,33,4153.8,24.0,712,3.7,0,0,Sunny,49701.23,745,0,W2
